# Opening book: hash sq nextP score depth
0BD166066678CB00 2 14 157 2
036A840B17989040 6 15 191 2
14E11A8B1BB39560 3 6 132 2
01E676147B080C40 2 7 145 2
19FFE99DDB39ABE0 14 12 153 2
06B909D0BFD57000 8 15 144 2
128D7E191896F4C0 1 3 199 2
243FAE41759C7F20 14 8 183 2
06090D34ED19E6E0 7 6 182 2
0A244FDF1B7C9E40 7 3 99 2
0C779CA4FF982F80 3 15 158 2
03996F752BA1C780 2 8 -307 2
0B5F25C167F049A0 8 11 199 2
0397E197E6EE0420 8 13 166 2
03BE331C82ED3280 13 1 170 2
0C04842018D49020 4 11 178 2
306D6086F3DBA3E0 12 13 141 2
099390A3CDE3D400 7 10 191 2
08918C21716AF500 9 4 107 2
29D548E3BDEA5C00 6 11 91 2
019AF882D12568E0 11 2 -245 2
0CEE80FDB4AC7860 14 3 141 2
0867D8ACD374C360 8 0 124 2
032BB6F04ABA7F80 14 4 124 2
0662254647C5E400 1 11 170 2
2D11799558A5CCC0 6 14 86 2
04A9EEAC35A71F40 4 15 174 2
11DBC3C7765FA4A0 3 14 90 2
168BA40A5605A460 4 2 191 2
0F752F676876C880 5 14 158 2
03910F0244548820 0 4 158 2
0E9E209D34EB9A00 2 12 153 2
069DD463B9566B40 13 10 82 2
001571588A447BE0 11 11 174 2
0226E7A2B28ED7E0 9 12 140 2
07B20F2EE2D62AA0 6 10 199 2
0EB0497F47C080E0 9 10 103 2
094733C5C2F6B880 1 12 191 2
13A95F9BD7671BA0 5 13 144 2
120026505B46AFE0 12 13 -254 2
00933D497D83C0A0 4 13 158 2
1C55460F59214380 0 10 166 2
0D0D66ACC09D6BC0 4 14 144 2
04A9E357C243E540 10 13 153 2
054B44361D031C80 1 8 191 2
06E12B8B72F5DF60 2 10 -27 2
1AB85772552A59E0 1 14 116 2
0BC7871ED791DA40 4 14 170 2
17E8B2F047F463E0 12 3 103 2
26F041C55C587A60 1 7 74 2
09B593F37068EB20 4 9 149 2
16E193C4929116A0 8 6 182 2
1C0FEA5B056CB220 8 5 157 2
07C62A0B30B4DC60 11 15 132 2
03391D457D05E260 7 3 120 2
05BE0F85F6673D40 11 4 208 2
073D52532BB0BFC0 14 15 178 2
18B705DEFD8461C0 1 6 144 2
0948C62B54ADDAE0 10 6 199 2
1116DC9BF6233A80 2 0 191 2
1C222301E98D1780 1 7 119 2
17993BE34588A8C0 14 13 140 2
0979176454EFCBC0 7 2 124 2
1C27AE5998CA2B80 12 15 170 2
051F27072EEC4DC0 2 11 199 2
0E69FC06C679B520 1 4 166 2
02FE8964A4626EC0 0 3 -237 2
1A475189CBF54100 14 11 166 2
02F29DCA08231620 11 9 158 2
25742BFB57B31800 11 7 199 2
18BC52D146ECCDC0 6 1 199 2
1887EBF9C4BC7680 1 14 178 2
0311CCD7E1E52F60 9 5 208 2
1D6F8FEA8DC11E00 5 3 -27 2
15A4080B94C90820 14 14 166 2
06438D4E19A4D3E0 13 8 161 2
4741308C434435C0 0 9 161 2
0545E4C824820440 6 14 166 2
109FCEF3AFA33080 5 15 166 2
0E180D4C0DC54FC0 13 11 124 2
083AF1AA76C14E00 6 4 191 2
1E8320B639C406A0 8 2 149 2
24AD668D94D2D7A0 4 15 107 2
11AF7B01B5FD9E00 7 3 166 2
20D2CC5C041BA9C0 9 2 195 2
05975E8428653220 7 10 132 2
027A391634DA4EE0 4 2 124 2
0A8B1921515743A0 10 2 95 2
01682EFA806F2EA0 7 15 158 2
0B33D4C3FA4E64E0 1 13 187 2
001C90B3DBEE4A20 11 2 141 2
2009256CE846AC40 13 2 161 2
0FF615CB0FDED480 13 8 149 2
0FA42FD62FB5CEA0 9 10 174 2
0DF6A98A79345C20 7 9 153 2
04969FC8F4F46EC0 11 10 149 2
044B1B3960D9BEC0 4 13 191 2
0683CBEABC85F080 8 4 158 2
00FD0B57FCE67620 0 7 -263 2
1EC77BDBE5F24180 4 11 124 2
1058C08988DE5960 7 3 178 2
103209BBD12609C0 9 15 195 2
0744CAC93EFFB200 14 11 166 2
0312FFC2344449E0 7 13 158 2
07A1E6805774F720 4 12 166 2
0CACDBA3A193B7E0 5 6 124 2
0978235F5CFAB7A0 15 12 136 2
14CB8CC5F8306140 5 15 195 2
0790FEAE4DC0B580 8 14 161 2
09DCC1A03D1CB4E0 1 11 191 2
127A67025459E0A0 7 14 208 2
2D02DC30D4B1A400 11 14 132 2
0D4CE05F4FB0E320 8 14 191 2
28975E3768259F00 8 6 166 2
08C86B25A488C6E0 11 7 158 2
387784AA45DA7880 12 8 199 2
0AD674C9A2985D00 3 15 149 2
258290445B0EEF40 11 12 90 2
0C23043ED0965900 4 10 141 2
0A69B90656C36420 15 6 153 2
06A168FFDD90B240 10 9 141 2
10F1E072CB8DFA80 4 2 178 2
0FBF1DE7CD775EA0 11 15 74 2
0168534CA9F6BA40 7 2 149 2
145A8E027BEBA020 2 14 182 2
0BF5D8D1427750C0 4 12 91 2
0582CF3AEA2C6100 1 7 141 2
022D36930A86FFA0 15 13 149 2
0D2BCB6609D50E00 7 11 158 2
05880B22D3B31C80 10 14 99 2
0EAD6159D44EBA20 11 13 99 2
12CD7293E8438980 4 5 161 2
167760EB245C1360 14 10 158 2
1382AC661124EF60 7 15 170 2
02F4620D49D8A880 10 9 -280 2
0C5C1724877A5DA0 6 6 158 2
1284FA1B42FDEBC0 15 13 149 2
06B4A5402C930EC0 13 9 132 2
06880575EFBA2DE0 4 15 191 2
02C5B1D976354480 6 9 166 2
06E8774F452EB520 1 0 158 2
09F794A12D1CF1E0 11 9 170 2
1174C90DF7156EC0 5 3 124 2
0B304C074B79CDE0 14 13 132 2
1592A30D2B70DC40 4 1 182 2
0C01D95E3CF06800 8 2 149 2
182EC20274B8AF20 14 7 158 2
0B263876234711A0 14 15 178 2
097192BE5D358740 7 2 199 2
0259C9F062D468C0 0 15 36 2
114CEBE2392E0240 1 10 116 2
0C711DA464B7F4A0 7 12 182 2
022186F305704060 4 0 174 2
0EB0AF8C5B5FFBA0 8 10 83 2
2DD6DF60AD13DE60 9 5 116 2
036071EEF82B0B60 2 4 124 2
05096AA043AF2DC0 14 1 199 2
1C2AE8410CCC3960 6 0 107 2
059A2A6A55993BA0 10 14 99 2
021B84A57037F740 11 10 187 2
0D40192758CE4D60 13 15 124 2
17BD0331FB402E00 2 3 166 2
09128ABF5BC159A0 7 9 191 2
08F4C387771FFDA0 4 10 149 2
04208B2DE0E0EE20 8 13 187 2
1137E7EB48317F20 2 15 -285 2
045BD28996FC81E0 8 14 99 2
02937FFBD6FA6A40 1 15 157 2
0108E897338CDBC0 2 2 82 2
2EAE9A26681C5D40 0 0 124 2
01FDEEDA6EB14040 5 2 182 2
103433F83A9A1880 4 2 199 2
0379621FEA500AE0 5 4 199 2
0C333D3247DB3700 13 0 124 2
1895C77240FD1EC0 1 14 166 2
061FB0B56C519B20 6 13 187 2
07B108F0135A5DC0 8 6 153 2
27FA498DC2CCAD60 5 11 174 2
0E377BCABC468860 4 4 144 2
001C4BF72215A820 11 11 128 2
08A38E2DEC516B00 15 4 107 2
032779AAD98C62E0 1 2 191 2
0B658E4872AF3660 13 9 124 2
106B92C3C08A43C0 4 14 116 2
01D4BDEE6639DBE0 9 1 161 2
18DAD7CB41B4CF40 10 2 99 2
01B8E73D60A047C0 4 12 195 2
0211551C5F2B49C0 14 11 158 2
1ACBAB2F1E23EE20 11 14 149 2
12DD0986F3D26960 11 15 157 2
04B10FB0E40B2EE0 11 9 174 2
06DE19FB57CAC900 7 2 166 2
140690D8154D9060 5 6 174 2
0218AA84928BFBE0 11 3 170 2
1067864AA1BAF660 11 7 107 2
05CDC876F2CC7E80 11 6 174 2
0947210FE7308E80 11 12 82 2
025E644E336A9480 1 7 162 2
00DE061894BDD380 8 12 187 2
28417FF9C7C71180 8 0 124 2
10002E188AB8F6A0 9 14 74 2
0582AAADDEEE33C0 3 15 161 2
1E13A41F84EDFCE0 8 14 132 2
0E7EBA6142BBB4A0 11 12 158 2
00E887FB9274D760 11 8 149 2
0E9F9B16132E04A0 0 1 199 2
020D3D7C573BEA40 2 12 199 2
159CA59AD7ACE5A0 6 9 170 2
070419764C3E5040 0 10 124 2
00CEEE162356CF80 11 0 191 2
10E74D3034276BE0 14 4 141 2
00ADFAD73D4AC520 2 11 161 2
05C537B8976DE700 5 15 199 2
0ADD50854C29D460 13 6 153 2
2389E78554DE52C0 5 2 -325 2
08AB7893418CB3A0 4 14 149 2
0A1CB0242C4D1460 6 12 -227 2
0E82B124C1B1BC00 4 13 158 2
1C6F6A2383FBF7A0 7 13 199 2
1FC3C4CC8C381520 8 14 174 2
0464D628C6341660 13 3 132 2
0670D326E80C7F40 2 11 -316 2
021E11FD0CBEDD40 2 4 99 2
105F30FF2C7F0EC0 14 9 124 2
14A1DC1F8F7F45E0 5 1 103 2
0F07BC0FA4EA15C0 11 0 111 2
0BBC968075B86AA0 4 1 -227 2
29076B2777457740 9 10 74 2
21EDC32F34AAD440 13 8 132 2
0821F1882E6095E0 3 8 153 2
1DA2F7BCC337EB00 7 5 166 2
22BC3F64E693F960 4 1 174 2
10F88AE7FA34E200 1 11 174 2
07AFB09DD59E2080 14 7 174 2
42534B1C10C39BA0 8 12 116 2
09A6383F11B72200 11 15 199 2
23B94359E84F8A80 10 14 74 2
07BD94630491D560 11 9 174 2
00FCFD5495DE2A40 6 14 -187 2
1702A0571FE9AA80 0 13 99 2
2265B41A608334C0 0 5 140 2
0772384114CCE9C0 11 13 124 2
0888262EE57909E0 8 14 124 2
1FF0F347B2F7DC00 1 8 141 2
03357A10038538E0 11 13 191 2
2B1EAD11E84EEC00 11 15 170 2
0E09003D4256CE20 13 9 95 2
07BB6A7F61E74E60 7 7 195 2
1EAC3B67388F5F00 6 6 161 2
0DE4C39A8A398600 2 9 132 2
0AE748B2781D3800 2 4 170 2
0C23739B55D1E820 5 4 158 2
0A8997DCD31B0C00 5 3 199 2
17A6620A124325A0 0 7 153 2
03558AFC71DC3A20 8 5 111 2
023C6BECA64CCDC0 13 13 141 2
0EB78B0399761EA0 13 13 199 2
1FA017D9BCFBB6E0 11 6 128 2
10C37C00864768E0 9 11 153 2
101DAD75968DA980 9 12 199 2
0B5CCD7E46C4C280 11 15 178 2
02F9F470230F97E0 11 7 216 2
01C166F80C91E9C0 1 1 208 2
04B7261A3844D880 3 15 166 2
11AA1A325572DC80 7 14 91 2
000D43993CFEBD00 1 0 141 2
16290CFFB45CECE0 10 11 -152 2
15CE08CD1048CF20 13 4 174 2
05E04E0FB6BB3F20 9 14 191 2
00B1D2BE133B8340 14 11 174 2
2FF65A9638774F60 8 4 170 2
4ED04F2A0A814900 12 15 99 2
024BEF689C78B320 13 9 174 2
03352490137936A0 13 13 116 2
0F97DE0E1C048FE0 2 15 191 2
0454ACB5887EE2E0 13 3 107 2
03546625D8F1FF00 13 7 144 2
02B26758554B3220 4 5 170 2
0623565919394BC0 2 5 161 2
1B0797F7A9336740 2 9 158 2
02F4125439846BA0 6 14 182 2
09E8A479D0943F80 11 0 153 2
08F7B2E7ED171580 5 13 187 2
28E5D3F74DFAF460 5 2 157 2
06005D636EAA3740 7 10 124 2
1DE9E7A4EDC4D500 1 3 145 2
0B8C0B90CF968D00 7 14 208 2
10CD63C5FDA3CC20 14 12 199 2
06FCD0049E960AE0 13 9 149 2
02DC0BE85DE4D640 6 13 153 2
0B5BBA21912E22C0 11 9 107 2
0BB3C034F912B000 1 1 116 2
1333D5FFD2B516E0 7 0 166 2
004E4C94BD60B320 7 8 170 2
15C980304E025960 8 12 166 2
00296FD188E62580 10 12 191 2
1FBB4EA5616032E0 0 4 144 2
015D32757956C8E0 8 15 82 2
0E956A848C512AE0 1 7 149 2
07863CD8D1BCA840 0 14 -267 2
2227D5E19504A060 8 11 124 2
1375BD7821AE4D00 15 8 -271 2
08F75840F6D224C0 2 7 161 2
03A42D812E830200 9 4 158 2
0FE54C099A26DB60 0 15 132 2
0608BE10291493A0 8 15 149 2
04A0298B9A073580 2 4 132 2
1C208B3EBE902B20 8 3 -250 2
16F9164693D151C0 1 15 191 2
01A1D4679B56CC20 14 14 174 2
0924912A8C5FD6E0 12 6 195 2
212CD353A62C56E0 7 5 191 2
0D362DACD7AE7580 8 1 141 2
00CB6C46841BEA20 11 1 199 2
29BAFE701E7D8B00 14 11 116 2
072F87D1DF899DC0 11 0 116 2
04BE6AC644E0A820 2 2 99 2
1EFFC05B21DCFDC0 4 3 178 2
004FB7B9836D3620 4 15 99 2
03A17985C3643B80 9 12 187 2
03F94573862E4260 14 5 158 2
130916B8CE550920 2 11 153 2
1C6A0FA923E572E0 5 14 149 2
003C510C563785C0 10 12 -249 2
0D5E221D146B39E0 7 10 107 2
0A3BE16621B6C820 5 4 149 2
00DD7A18BDEA45E0 4 2 153 2
0AED4969CF97CEC0 1 7 174 2
081107284D2D00C0 8 10 82 2
0925B109C0553AA0 7 0 -187 2
0A23901799CA8120 13 2 116 2
0A7202A5E474AE40 8 7 199 2
05F62C9962C20940 8 11 158 2
1AD97FEE71F81620 0 7 74 2
057D348770B503A0 1 15 178 2
0C8897A24F5AD680 13 7 132 2
0E4BAB3050E13760 7 7 124 2
09C600C35219D9E0 8 5 141 2
003F496B7C09F7A0 7 8 158 2
20AEA7B2E21E2600 4 9 195 2
1AD637583B4A55C0 12 0 174 2
0BEF3BBB5E112D40 2 6 95 2
136C08FA88101080 2 12 178 2
12065BF530F4FA00 14 12 137 2
12E66EA5E5881AC0 9 14 161 2
1699C96A5EBF4240 8 9 199 2
3597FA10F6F23A60 5 11 86 2
04D61E5753364AA0 1 15 191 2
0C45C3191F84D3C0 12 15 86 2
0AE832B7BA064140 14 2 128 2
0F132E68778155E0 12 15 157 2
068E8003DA765FE0 4 15 91 2
05F7EB5364F84940 7 9 182 2
0D2D816A247BAB20 9 1 199 2
0458B7AB7FED0F00 4 13 91 2
031E9565B9246C40 11 9 141 2
117D4F5C5EC243C0 1 13 174 2
07C70DBBAC396560 6 11 174 2
004EB2F6CC5EFDC0 5 2 191 2
0700217872D11780 10 1 187 2
0ACADBA9D8898AC0 6 6 49 2
177DB26CCF3A6900 2 7 170 2
107DD53264636200 11 15 132 2
17ED9365C6A5C100 6 4 82 2
0828DFCCA12AF5E0 1 9 191 2
10AF3EB426F58BC0 9 14 86 2
0463B7562625D620 14 13 191 2
1A57FE06D7073060 1 8 90 2
194C3FA6C95CAC80 11 12 174 2
087F862035E67880 0 12 91 2
07AE607AF2CE1620 10 1 199 2
149B5437B3B77020 6 1 162 2
1900110BEC16E720 14 12 157 2
06EFF73EB08C4260 5 1 -298 2
2B6A9B89A1FE1220 11 0 95 2
30DA0CE43F018000 10 14 -263 2
022EA4283FC6DA80 10 12 -281 2
0C884A82250BA040 3 5 170 2
03DC18269573CDC0 5 5 199 2
0556DC4C1AD00080 6 7 191 2
197F9FAE449B8100 13 8 191 2
105218C70FFEC420 14 10 195 2
103908C732B3A900 2 11 -316 2
05F34B22663E2BA0 6 2 90 2
17586B0B60FCDFE0 11 7 182 2
015E42E05411D4E0 6 0 157 2
0583BF30DBC16220 5 13 170 2
1F1446CEB6292CA0 7 6 199 2
0D07F3B312EC6F00 11 13 74 2
10A4AB0DD5F12D00 3 12 149 2
0B3FF164A1845880 7 8 111 2
0FE77F6A296D9A80 6 1 145 2
0DEE8282682CE420 13 11 178 2
080C27F0E1DCCD40 3 5 149 2
01E8BAE287CBFFA0 1 8 153 2
15D6BD9715A0FE80 14 3 132 2
2233DB117F268560 13 1 191 2
03458B6B9A2A9160 11 10 149 2
102115B16537E3C0 2 13 170 2
02D11B679B1E81C0 10 8 158 2
0420FA2C5B85E6E0 7 8 124 2
05C2D1743C3FEBE0 1 8 129 2
0100FC20FB4A4500 7 6 178 2
2F0354BC483470E0 4 14 149 2
1C0236E3B88D9100 10 4 124 2
18C155A3BB8E3580 5 7 199 2
070F2DC11DE2F440 15 10 161 2
1BA72D60C9A93C00 7 5 162 2
1C7B3B2D3A195E20 2 7 191 2
1768F9D45C2CB1E0 1 15 195 2
13BB34F9F09294A0 14 11 199 2
1D089C15396F3B00 15 7 153 2
0D6B36E45E5DE6A0 1 0 -227 2
36BCED0AE685BE40 0 6 78 2
045314B1A4963700 11 15 174 2
0C3B61BFABF38500 13 11 182 2
11B6DB6621C8A860 8 3 199 2
009305A5B88C7EC0 8 9 -249 2
062519042EBFF2E0 1 9 158 2
0A0F1DE258538CC0 9 10 199 2
04A8C589DE1FDC40 8 15 140 2
0C7F1208EE49B340 8 6 170 2
17DF56F97FC7FD60 9 8 149 2
08F4762E4C9931C0 13 11 116 2
018331AAD34AA0E0 1 3 174 2
09E7D18048E49300 6 5 -179 2
102BB3C1380D9860 5 7 107 2
09FF6210A9C581A0 14 15 158 2
3065F8D7829EC9A0 2 14 149 2
10601E99F974B400 11 2 107 2
0B5AE7811E35F160 7 4 199 2
025F61C130ACD0A0 9 7 183 2
1E6E6C7970048180 12 2 140 2
01000AD9D5AE5DE0 11 13 191 2
05183F1929999000 8 1 116 2
35C3CC59B1064B00 10 9 182 2
081802963813B100 2 11 191 2
0082D91543699960 11 5 141 2
1713E8A152B26EA0 6 8 199 2
15E43D70039468A0 15 13 111 2
048E9BDEA6103AE0 14 9 140 2
1554284A9FBF2100 15 10 166 2
10B19B7B67E9AF80 11 7 174 2
116028B904B13EC0 7 0 191 2
130C67ACF40B8300 4 11 107 2
0C3196AD84709D40 13 4 123 2
20DB3D0BD75DC920 15 3 191 2
002BA0E6ECBD0FC0 8 2 170 2
08E832187BA202E0 2 4 -294 2
0D87572FA5BBFCA0 13 10 182 2
0AEE22A692BC3940 15 9 170 2
0EB1D8C3C9841C40 14 3 182 2
06111675ACDD3F00 8 13 99 2
0B7C315CABB9D220 4 5 124 2
1427D054ED69EAA0 7 15 199 2
127B7081A4E405A0 2 12 91 2
0265ADCB28514440 8 9 158 2
02438F83FC40F240 14 6 199 2
15DCAC2C6FF015C0 2 5 107 2
0BF90C7520EDE4A0 13 1 199 2
1286814AD3AA03A0 2 0 191 2
01BA87E7415644C0 1 12 191 2
04ECA1AD2D950B00 7 12 124 2
0A99781A8AF63BA0 7 11 61 2
113A8168526401E0 7 3 199 2
00572E7046906B60 14 14 199 2
122BE30364BF1640 8 11 103 2
05F885419D815EE0 11 9 183 2
006693229BBC4B20 7 7 158 2
03689174992048E0 10 0 199 2
18088D97A980BFC0 9 5 182 2
0717D4B35E5B8E20 5 14 158 2
07D888E8610FEDE0 14 7 158 2
0968F3E26C091560 12 1 158 2
16ACCE3726BE3DC0 10 11 191 2
3456F6FD44034540 6 9 132 2
02FE2258144C7700 0 4 124 2
17752A96DD28A320 5 4 191 2
03AE97A90DCC5A20 7 8 191 2
129883DB814ED3E0 11 11 124 2
0FD9C9864ACF8F60 11 14 124 2
0412EC3F0755EC80 1 9 145 2
0831002C93675880 7 15 144 2
1047F7A754BD30A0 11 4 195 2
04EA5C71E6063D60 14 12 199 2
0707677FB74554C0 9 11 141 2
0134A1EC7ED89A00 8 11 149 2
0D9A478FEB142500 4 11 157 2
0EB840E6579ADDC0 5 2 153 2
2C9C1979CBE3BA00 3 13 124 2
12239761A8C5A980 13 4 144 2
12E47E98B61B1E60 9 15 166 2
16E5E8E63D28C720 9 15 178 2
02E1AB32361F1BC0 8 9 170 2
21D0C7937BCF9980 1 5 199 2
006C6930E82F8560 4 9 174 2
08021298296E77E0 1 11 149 2
18E1917A3B6FF6E0 15 13 174 2
13E78374B067E4E0 2 2 112 2
02A51470870355C0 8 3 124 2
14B6F443CCAEE840 4 3 107 2
0042A41D368316C0 6 11 174 2
0869FD4698D229E0 7 6 136 2
1E16CDAF120745A0 11 7 124 2
0DA565F9583D7440 7 11 149 2
0E1EAFA78CBB2920 7 7 69 2
02C2D635607530A0 4 10 157 2
23272F0DCEE806E0 15 2 145 2
12826498EC799E40 15 14 178 2
0AC19AA7A5627120 2 1 -263 2
0CA4A2845F65F560 4 15 158 2
1C26C7136773F860 4 6 191 2
219E6FC9E1D1EBA0 4 6 -298 2
060862CD24A28440 2 4 141 2
3636676BC45A1120 2 6 166 2
0F68C9D128F7AA60 13 9 86 2
15766F4004F8BAE0 5 14 170 2
114116EEFCFF3F60 1 2 141 2
098AF09A66405B60 15 4 -236 2
006C8397F3EAB420 10 11 199 2
0085F678398F8B40 2 1 162 2
03C7D71362C77220 14 11 199 2
1F1D93E98C6104A0 4 13 174 2
0131CFA53043BAE0 11 14 174 2
132A5D46EF7B2520 10 0 95 2
09D0D0ECA045BD40 4 11 128 2
17A4E93B0F83F520 11 10 149 2
04D7359264589120 13 3 178 2
26B8A6EAC0738460 13 7 153 2
03B65B37D1ACCD60 1 1 191 2
13731E204D200420 0 10 -152 2
101D8F01F56B2E20 7 12 166 2
2256F12D2C433B60 11 2 191 2
1EC0E9A2581A2B20 14 14 195 2
08B4A7592FF40440 9 5 199 2
01EEFEB1EE841580 4 3 195 2
002F894DC67F4B40 13 9 -294 2
0533B432301E4540 4 8 144 2
05CB7D62B9898540 7 13 161 2
011B9499CF63DE80 13 6 170 2
1034F003E7730320 1 15 166 2
00F061857792D280 1 5 99 2
03E5EE854A8C2380 0 6 -294 2
0FD532A7FFFF86E0 8 0 157 2
08B7944CFA5562C0 4 12 166 2
1184A8F38E59F340 6 6 191 2
11CA59D80021CC40 2 15 153 2
027C0E7FD1B419C0 13 9 141 2
0B18F7601CCF24C0 3 4 153 2
0ED7F530237FDCE0 13 7 199 2
3420814D36750760 7 11 166 2
1D6000DA64E7FD20 12 12 140 2
0FFB353C7CDA0260 10 6 91 2
112340B778352D20 8 6 158 2
0746996137666DC0 3 3 116 2
09968CF4BBE37A00 11 10 170 2
24ADE5ACB223F7A0 7 11 162 2
11FD5EDF934098E0 14 11 116 2
0DA545DF50DE1C20 4 3 195 2
02675E482C897420 3 12 199 2
010F43631F0619E0 8 10 132 2
1DB8217BB66F8E20 1 4 153 2
0D47E02219D53020 1 10 111 2
069DDDB999B58600 14 11 170 2
0637A94D4FE86400 14 13 153 2
0A197D64CD8A7E60 1 13 107 2
2F17C16C9D0377E0 8 4 170 2
1BE097AC25356DE0 4 7 132 2
0781DB1B2A00F200 13 1 119 2
032A24B123E540E0 8 9 170 2
05B182A7BE687DE0 7 4 149 2
44CCC8473A29B200 8 8 170 2
1A5E463635E0AD20 2 15 -240 2
0D10BC6DF3568680 7 7 170 2
000DFFFAB35CC800 3 7 120 2
240FAADC083F0240 10 14 170 2
00B21BA7A005BFA0 5 2 124 2
18165A63A787E140 1 7 144 2
0BF40D4A522DD020 6 3 158 2
0728A4E1095A6E20 7 7 95 2
21008BE8CE9B20C0 0 0 170 2
096203CBBC1A3200 7 1 141 2
224FFB388C0211C0 14 12 69 2
060AD11157CEC460 12 6 -294 2
16E2A8C12B76D1E0 5 8 157 2
07B4855030C436E0 10 4 -307 2
01BFDB39C6475800 15 8 124 2
17CC013E69F1BBC0 4 13 182 2
1E76C30B893E5080 0 7 199 2
000DDB4D1746C8C0 5 13 182 2
0AFAC452820F4860 10 12 149 2
009125EF23B60200 8 8 158 2
0CAD8D3964DC6180 14 3 191 2
08C5637815F17A80 7 12 199 2
01C2418722C8E640 4 5 166 2
0C28F87BC86378E0 2 7 178 2
09D30CC44A668BA0 5 1 191 2
03D7634967EC43A0 11 11 191 2
07FCBDC071E9CF00 14 5 199 2
0D95A0AB58897160 2 11 182 2
01A6FA0695B76AC0 7 3 199 2
2263D3BD44A671A0 7 11 153 2
07CF74AEE9189EA0 11 1 191 2
058B03E7FC16FEA0 13 1 191 2
04FADAB934992E00 4 0 124 2
0E2128788B856900 6 10 157 2
49C5525C6586FAC0 6 8 191 2
0FFD8A128D4CCC40 15 2 166 2
09BDDC3E6B87BAE0 9 8 153 2
12F915BE6262E1C0 1 6 174 2
0FFC5CB5B34FA4E0 2 1 141 2
04DDC2804BDB8960 2 10 157 2
2F565BA8BEB90EA0 9 3 91 2
0A99388B4BDABD20 13 5 87 2
04D16ED8EE4040A0 4 8 149 2
164683F958730920 4 9 149 2
011518B2670BFA40 14 9 191 2
14FFF498CE4BAAC0 14 12 158 2
0F0C8F0BAA2B6EC0 4 15 90 2
0DF47252EB2AD060 8 8 191 2
0453A97827658EA0 3 2 99 2
09B1D6FD0E03D5A0 1 5 166 2
1507E6F0F3C044C0 6 13 174 2
0D68F5737C4C40A0 13 5 136 2
0CB9F79663769CA0 7 3 158 2
0DEA44A515301880 7 9 161 2
069BA4EE932AF5A0 8 15 170 2
